lot_id,line,object,date,started_at,equipment_id,inspected_count,defect_count,operator_shift,LINE_NUM,CELL_ID,START_TIME,END_TIME,PRE_PROCESS_A,PRE_PROCESS_B,AI_JUDGE,AI_ERROR_CODE,AD_SCORE,INSPECTOR_JUDGE,INSPECTOR_ERROR_CODE
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:17:05,EQ-02-A,1,0,day,02,L02AAQ100138,2026-08-09 08:17:05,2026-08-09 08:19:08,1,0.598,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:17:44,EQ-02-A,1,0,day,02,L02AAQ100139,2026-08-09 08:17:44,2026-08-09 08:19:47,2,0.557,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:18:15,EQ-02-A,1,0,day,02,L02AAQ100140,2026-08-09 08:18:15,2026-08-09 08:20:14,2,0.57,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:18:37,EQ-02-A,1,0,day,02,L02AAQ100141,2026-08-09 08:18:37,2026-08-09 08:20:40,1,0.535,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:19:06,EQ-02-A,1,0,day,02,L02AAQ100142,2026-08-09 08:19:06,2026-08-09 08:21:08,2,0.458,OK,0000,0.86,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:19:42,EQ-02-A,1,0,day,02,L02AAQ100143,2026-08-09 08:19:42,2026-08-09 08:21:46,2,0.439,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:20:19,EQ-02-A,1,0,day,02,L02AAQ100144,2026-08-09 08:20:19,2026-08-09 08:22:23,1,0.219,RE,ESA8,1.27,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:20:56,EQ-02-A,1,0,day,02,L02AAQ100145,2026-08-09 08:20:56,2026-08-09 08:22:57,1,0.433,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:21:16,EQ-02-A,1,0,day,02,L02AAQ100146,2026-08-09 08:21:16,2026-08-09 08:23:11,1,0.516,RE,ESA8,1.24,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:21:41,EQ-02-A,1,0,day,02,L02AAQ100147,2026-08-09 08:21:41,2026-08-09 08:23:45,1,0.425,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:22:02,EQ-02-A,1,0,day,02,L02AAQ100148,2026-08-09 08:22:02,2026-08-09 08:24:01,2,0.697,RE,ESA8,1.38,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:22:33,EQ-02-A,1,0,day,02,L02AAQ100149,2026-08-09 08:22:33,2026-08-09 08:24:31,1,0.522,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:22:54,EQ-02-A,1,0,day,02,L02AAQ100150,2026-08-09 08:22:54,2026-08-09 08:24:57,2,0.524,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:23:21,EQ-02-A,1,0,day,02,L02AAQ100151,2026-08-09 08:23:21,2026-08-09 08:25:17,1,0.46,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:23:58,EQ-02-A,1,0,day,02,L02AAQ100152,2026-08-09 08:23:58,2026-08-09 08:25:55,2,0.264,RE,ESA5,1.26,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:24:32,EQ-02-A,1,0,day,02,L02AAQ100153,2026-08-09 08:24:32,2026-08-09 08:26:33,1,0.572,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:25:04,EQ-02-A,1,0,day,02,L02AAQ100154,2026-08-09 08:25:04,2026-08-09 08:27:04,1,0.486,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:25:44,EQ-02-A,1,0,day,02,L02AAQ100155,2026-08-09 08:25:44,2026-08-09 08:27:45,1,0.312,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:26:13,EQ-02-A,1,0,day,02,L02AAQ100156,2026-08-09 08:26:13,2026-08-09 08:28:15,2,0.391,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:26:50,EQ-02-A,1,0,day,02,L02AAQ100157,2026-08-09 08:26:50,2026-08-09 08:28:52,1,0.333,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:27:28,EQ-02-A,1,0,day,02,L02AAQ100158,2026-08-09 08:27:28,2026-08-09 08:29:23,1,0.616,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:28:08,EQ-02-A,1,0,day,02,L02AAQ100159,2026-08-09 08:28:08,2026-08-09 08:30:13,1,0.369,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:28:29,EQ-02-A,1,0,day,02,L02AAQ100160,2026-08-09 08:28:29,2026-08-09 08:30:29,1,0.697,OK,0000,0.88,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:28:52,EQ-02-A,1,0,day,02,L02AAQ100161,2026-08-09 08:28:52,2026-08-09 08:30:51,2,0.332,OK,0000,0.89,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:29:16,EQ-02-A,1,0,day,02,L02AAQ100162,2026-08-09 08:29:16,2026-08-09 08:31:15,2,0.488,OK,0000,0.87,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:29:46,EQ-02-A,1,1,day,02,L02AAQ100163,2026-08-09 08:29:46,2026-08-09 08:31:46,1,0.476,RE,ESA5,1.37,NG,ESA5
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:30:11,EQ-02-A,1,0,day,02,L02AAQ100164,2026-08-09 08:30:11,2026-08-09 08:32:07,2,0.326,OK,0000,0.83,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:30:41,EQ-02-A,1,0,day,02,L02AAQ100165,2026-08-09 08:30:41,2026-08-09 08:32:43,1,0.682,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:31:05,EQ-02-A,1,0,day,02,L02AAQ100166,2026-08-09 08:31:05,2026-08-09 08:33:02,2,0.493,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:31:28,EQ-02-A,1,0,day,02,L02AAQ100167,2026-08-09 08:31:28,2026-08-09 08:33:33,2,0.603,RE,ESA7,1.36,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:32:08,EQ-02-A,1,0,day,02,L02AAQ100168,2026-08-09 08:32:08,2026-08-09 08:34:09,2,0.61,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:32:37,EQ-02-A,1,0,day,02,L02AAQ100169,2026-08-09 08:32:37,2026-08-09 08:34:41,2,0.506,OK,0000,0.83,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:33:04,EQ-02-A,1,1,day,02,L02AAQ100170,2026-08-09 08:33:04,2026-08-09 08:35:02,1,0.531,RE,ESA4,1.4,NG,ESA5
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:33:41,EQ-02-A,1,0,day,02,L02AAQ100171,2026-08-09 08:33:41,2026-08-09 08:35:41,1,0.375,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:34:12,EQ-02-A,1,0,day,02,L02AAQ100172,2026-08-09 08:34:12,2026-08-09 08:36:16,1,0.489,OK,0000,0.88,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:34:33,EQ-02-A,1,1,day,02,L02AAQ100173,2026-08-09 08:34:33,2026-08-09 08:36:30,2,0.533,RE,ESA5,1.35,NG,ESA5
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:34:55,EQ-02-A,1,0,day,02,L02AAQ100174,2026-08-09 08:34:55,2026-08-09 08:37:00,2,0.655,OK,0000,0.86,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:35:19,EQ-02-A,1,0,day,02,L02AAQ100175,2026-08-09 08:35:19,2026-08-09 08:37:18,2,0.34,OK,0000,0.91,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:35:56,EQ-02-A,1,0,day,02,L02AAQ100176,2026-08-09 08:35:56,2026-08-09 08:37:59,2,0.712,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:36:26,EQ-02-A,1,0,day,02,L02AAQ100177,2026-08-09 08:36:26,2026-08-09 08:38:23,2,0.293,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:37:04,EQ-02-A,1,0,day,02,L02AAQ100178,2026-08-09 08:37:04,2026-08-09 08:39:01,1,0.538,OK,0000,0.81,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:37:34,EQ-02-A,1,0,day,02,L02AAQ100179,2026-08-09 08:37:34,2026-08-09 08:39:36,2,0.242,NG,ESA8,1.64,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:38:05,EQ-02-A,1,0,day,02,L02AAQ100180,2026-08-09 08:38:05,2026-08-09 08:40:10,1,0.43,OK,0000,0.85,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:38:26,EQ-02-A,1,0,day,02,L02AAQ100181,2026-08-09 08:38:26,2026-08-09 08:40:28,1,0.711,OK,0000,0.86,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:38:55,EQ-02-A,1,0,day,02,L02AAQ100182,2026-08-09 08:38:55,2026-08-09 08:40:53,2,0.443,OK,0000,0.86,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:39:26,EQ-02-A,1,0,day,02,L02AAQ100183,2026-08-09 08:39:26,2026-08-09 08:41:25,2,0.544,OK,0000,0.87,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:39:49,EQ-02-A,1,0,day,02,L02AAQ100184,2026-08-09 08:39:49,2026-08-09 08:41:53,2,0.494,OK,0000,0.88,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:40:18,EQ-02-A,1,0,day,02,L02AAQ100185,2026-08-09 08:40:18,2026-08-09 08:42:17,2,0.624,RE,ESA8,1.26,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:40:47,EQ-02-A,1,0,day,02,L02AAQ100186,2026-08-09 08:40:47,2026-08-09 08:42:50,1,0.482,OK,0000,0.88,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:41:07,EQ-02-A,1,0,day,02,L02AAQ100187,2026-08-09 08:41:07,2026-08-09 08:43:03,2,0.393,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:41:29,EQ-02-A,1,1,day,02,L02AAQ100188,2026-08-09 08:41:29,2026-08-09 08:43:33,1,0.273,RE,ESA5,1.17,NG,ESA5
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:41:54,EQ-02-A,1,0,day,02,L02AAQ100189,2026-08-09 08:41:54,2026-08-09 08:43:51,1,0.599,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:42:31,EQ-02-A,1,0,day,02,L02AAQ100190,2026-08-09 08:42:31,2026-08-09 08:44:33,1,0.531,OK,0000,0.82,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:42:57,EQ-02-A,1,0,day,02,L02AAQ100191,2026-08-09 08:42:57,2026-08-09 08:44:57,1,0.427,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:43:19,EQ-02-A,1,0,day,02,L02AAQ100192,2026-08-09 08:43:19,2026-08-09 08:45:20,2,0.486,OK,0000,0.83,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:43:49,EQ-02-A,1,0,day,02,L02AAQ100193,2026-08-09 08:43:49,2026-08-09 08:45:47,2,0.562,RE,ESA1,1.28,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:44:24,EQ-02-A,1,0,day,02,L02AAQ100194,2026-08-09 08:44:24,2026-08-09 08:46:24,2,0.47,OK,0000,0.8,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:44:57,EQ-02-A,1,0,day,02,L02AAQ100195,2026-08-09 08:44:57,2026-08-09 08:46:58,1,0.661,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:45:32,EQ-02-A,1,0,day,02,L02AAQ100196,2026-08-09 08:45:32,2026-08-09 08:47:29,2,0.512,OK,0000,0.9,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:46:10,EQ-02-A,1,0,day,02,L02AAQ100197,2026-08-09 08:46:10,2026-08-09 08:48:09,1,0.636,OK,0000,0.86,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:46:37,EQ-02-A,1,0,day,02,L02AAQ100198,2026-08-09 08:46:37,2026-08-09 08:48:41,2,0.5,OK,0000,0.84,OK,0000
LOT-20260809-AAQ,line_02,pcb2,2026-08-09,2026-08-09 08:47:05,EQ-02-A,1,0,day,02,L02AAQ100199,2026-08-09 08:47:05,2026-08-09 08:49:05,2,0.536,OK,0000,0.86,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:00:00,EQ-03-A,1,0,day,03,L03AAO100186,2026-08-09 08:00:00,2026-08-09 08:01:55,1,0.544,OK,0000,0.8,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:00:23,EQ-03-A,1,0,day,03,L03AAO100187,2026-08-09 08:00:23,2026-08-09 08:02:18,2,0.357,OK,0000,0.91,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:01:00,EQ-03-A,1,0,day,03,L03AAO100188,2026-08-09 08:01:00,2026-08-09 08:02:56,2,0.608,OK,0000,0.86,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:01:22,EQ-03-A,1,0,day,03,L03AAO100189,2026-08-09 08:01:22,2026-08-09 08:03:19,1,0.945,OK,0000,0.91,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:02:02,EQ-03-A,1,0,day,03,L03AAO100190,2026-08-09 08:02:02,2026-08-09 08:04:07,2,0.377,OK,0000,0.87,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:02:41,EQ-03-A,1,0,day,03,L03AAO100191,2026-08-09 08:02:41,2026-08-09 08:04:41,1,0.305,OK,0000,0.83,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:03:16,EQ-03-A,1,1,day,03,L03AAO100192,2026-08-09 08:03:16,2026-08-09 08:05:19,2,0.09,RE,ESA0,1.35,NG,ESA0
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:03:39,EQ-03-A,1,0,day,03,L03AAO100193,2026-08-09 08:03:39,2026-08-09 08:05:42,2,0.463,OK,0000,0.83,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:04:18,EQ-03-A,1,0,day,03,L03AAO100194,2026-08-09 08:04:18,2026-08-09 08:06:15,2,0.995,OK,0000,0.84,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:04:47,EQ-03-A,1,0,day,03,L03AAO100195,2026-08-09 08:04:47,2026-08-09 08:06:47,2,0.3,OK,0000,0.8,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:05:25,EQ-03-A,1,0,day,03,L03AAO100196,2026-08-09 08:05:25,2026-08-09 08:07:21,2,0.929,OK,0000,0.87,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:05:53,EQ-03-A,1,0,day,03,L03AAO100197,2026-08-09 08:05:53,2026-08-09 08:07:54,1,0.068,OK,0000,0.8,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:06:29,EQ-03-A,1,0,day,03,L03AAO100198,2026-08-09 08:06:29,2026-08-09 08:08:32,2,0.395,OK,0000,0.86,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:06:59,EQ-03-A,1,0,day,03,L03AAO100199,2026-08-09 08:06:59,2026-08-09 08:08:57,2,0.583,OK,0000,0.93,OK,0000
LOT-20260809-AAO,line_03,pcb3,2026-08-09,2026-08-09 08:07:38,EQ-03-A,1,0,day,03,L03AAO100200,2026-08-09 08:07:38,2026-08-09 08:09:38,1,0.364,OK,0000,0.89,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:08:16,EQ-03-A,1,0,day,03,L03AAR100001,2026-08-09 08:08:16,2026-08-09 08:10:20,2,0.556,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:08:56,EQ-03-A,1,0,day,03,L03AAR100002,2026-08-09 08:08:56,2026-08-09 08:10:56,1,0.418,OK,0000,0.85,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:09:26,EQ-03-A,1,0,day,03,L03AAR100003,2026-08-09 08:09:26,2026-08-09 08:11:24,1,0.244,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:09:57,EQ-03-A,1,0,day,03,L03AAR100004,2026-08-09 08:09:57,2026-08-09 08:11:52,2,0.971,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:10:31,EQ-03-A,1,1,day,03,L03AAR100005,2026-08-09 08:10:31,2026-08-09 08:12:26,1,0.022,NG,ESA7,1.66,NG,ESA7
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:10:54,EQ-03-A,1,0,day,03,L03AAR100006,2026-08-09 08:10:54,2026-08-09 08:12:58,1,0.432,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:11:29,EQ-03-A,1,0,day,03,L03AAR100007,2026-08-09 08:11:29,2026-08-09 08:13:30,2,0.678,OK,0000,0.91,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:11:50,EQ-03-A,1,1,day,03,L03AAR100008,2026-08-09 08:11:50,2026-08-09 08:13:46,2,0.916,RE,ESA7,1.02,NG,ESA7
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:12:26,EQ-03-A,1,0,day,03,L03AAR100009,2026-08-09 08:12:26,2026-08-09 08:14:28,1,0.474,OK,0000,0.88,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:12:52,EQ-03-A,1,0,day,03,L03AAR100010,2026-08-09 08:12:52,2026-08-09 08:14:55,1,0.43,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:13:27,EQ-03-A,1,0,day,03,L03AAR100011,2026-08-09 08:13:27,2026-08-09 08:15:25,2,0.947,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:13:58,EQ-03-A,1,0,day,03,L03AAR100012,2026-08-09 08:13:58,2026-08-09 08:15:56,1,0.97,OK,0000,0.82,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:14:37,EQ-03-A,1,0,day,03,L03AAR100013,2026-08-09 08:14:37,2026-08-09 08:16:38,1,0.392,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:14:59,EQ-03-A,1,0,day,03,L03AAR100014,2026-08-09 08:14:59,2026-08-09 08:17:04,2,0.331,OK,0000,0.81,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:15:29,EQ-03-A,1,0,day,03,L03AAR100015,2026-08-09 08:15:29,2026-08-09 08:17:26,1,0.437,OK,0000,0.85,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:16:00,EQ-03-A,1,0,day,03,L03AAR100016,2026-08-09 08:16:00,2026-08-09 08:18:01,1,0.015,OK,0000,0.91,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:16:39,EQ-03-A,1,0,day,03,L03AAR100017,2026-08-09 08:16:39,2026-08-09 08:18:34,2,0.427,OK,0000,0.86,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:17:04,EQ-03-A,1,0,day,03,L03AAR100018,2026-08-09 08:17:04,2026-08-09 08:18:59,2,0.06,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:17:34,EQ-03-A,1,0,day,03,L03AAR100019,2026-08-09 08:17:34,2026-08-09 08:19:30,1,0.62,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:18:07,EQ-03-A,1,0,day,03,L03AAR100020,2026-08-09 08:18:07,2026-08-09 08:20:07,2,0.943,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:18:47,EQ-03-A,1,0,day,03,L03AAR100021,2026-08-09 08:18:47,2026-08-09 08:20:47,1,0.313,OK,0000,0.87,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:19:10,EQ-03-A,1,0,day,03,L03AAR100022,2026-08-09 08:19:10,2026-08-09 08:21:08,1,0.502,OK,0000,0.83,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:19:30,EQ-03-A,1,0,day,03,L03AAR100023,2026-08-09 08:19:30,2026-08-09 08:21:33,1,0.995,OK,0000,0.81,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:19:53,EQ-03-A,1,0,day,03,L03AAR100024,2026-08-09 08:19:53,2026-08-09 08:21:57,2,0.869,OK,0000,0.87,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:20:20,EQ-03-A,1,0,day,03,L03AAR100025,2026-08-09 08:20:20,2026-08-09 08:22:24,1,0.519,OK,0000,0.82,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:20:41,EQ-03-A,1,1,day,03,L03AAR100026,2026-08-09 08:20:41,2026-08-09 08:22:46,2,0.643,RE,ESA6,1.17,NG,ESA6
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:21:20,EQ-03-A,1,0,day,03,L03AAR100027,2026-08-09 08:21:20,2026-08-09 08:23:19,2,0.369,OK,0000,0.91,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:21:59,EQ-03-A,1,0,day,03,L03AAR100028,2026-08-09 08:21:59,2026-08-09 08:23:59,2,0.908,OK,0000,0.84,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:22:22,EQ-03-A,1,1,day,03,L03AAR100029,2026-08-09 08:22:22,2026-08-09 08:24:19,1,0.072,NG,ESA6,1.9,NG,ESA6
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:22:57,EQ-03-A,1,0,day,03,L03AAR100030,2026-08-09 08:22:57,2026-08-09 08:25:00,2,0.313,OK,0000,0.88,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:23:20,EQ-03-A,1,0,day,03,L03AAR100031,2026-08-09 08:23:20,2026-08-09 08:25:15,1,0.084,OK,0000,0.83,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:23:46,EQ-03-A,1,0,day,03,L03AAR100032,2026-08-09 08:23:46,2026-08-09 08:25:48,2,0.605,OK,0000,0.85,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:24:20,EQ-03-A,1,1,day,03,L03AAR100033,2026-08-09 08:24:20,2026-08-09 08:26:18,1,0.202,RE,ESA7,1.25,NG,ESA7
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:24:52,EQ-03-A,1,0,day,03,L03AAR100034,2026-08-09 08:24:52,2026-08-09 08:26:47,1,0.382,OK,0000,0.87,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:25:31,EQ-03-A,1,0,day,03,L03AAR100035,2026-08-09 08:25:31,2026-08-09 08:27:34,2,0.649,OK,0000,0.83,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:26:11,EQ-03-A,1,0,day,03,L03AAR100036,2026-08-09 08:26:11,2026-08-09 08:28:08,1,0.072,OK,0000,0.82,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:26:42,EQ-03-A,1,0,day,03,L03AAR100037,2026-08-09 08:26:42,2026-08-09 08:28:39,2,0.321,OK,0000,0.81,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:27:09,EQ-03-A,1,1,day,03,L03AAR100038,2026-08-09 08:27:09,2026-08-09 08:29:11,1,0.417,RE,ESA0,1.16,NG,ESA0
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:27:33,EQ-03-A,1,0,day,03,L03AAR100039,2026-08-09 08:27:33,2026-08-09 08:29:37,1,0.939,OK,0000,0.87,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:28:01,EQ-03-A,1,0,day,03,L03AAR100040,2026-08-09 08:28:01,2026-08-09 08:30:04,1,0.493,OK,0000,0.85,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:28:41,EQ-03-A,1,1,day,03,L03AAR100041,2026-08-09 08:28:41,2026-08-09 08:30:46,1,0.91,RE,ESA7,1.42,NG,ESA7
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:29:05,EQ-03-A,1,0,day,03,L03AAR100042,2026-08-09 08:29:05,2026-08-09 08:31:02,2,0.732,OK,0000,0.8,OK,0000
LOT-20260809-AAR,line_03,pcb3,2026-08-09,2026-08-09 08:29:37,EQ-03-A,1,0,day,03,L03AAR100043,2026-08-09 08:29:37,2026-08-09 08:31:34,1,0.214,OK,0000,0.84,OK,0000
